Timestamp,Symbol,Expiration,Strike,Side,Edge,Urgency,Alert_Msg
2025-11-18 12:29:22,SPX,2025-12-19,6400.0,PUT,2.9%,0.71,[red]★ GOLDEN PUT (BOT):[/] $6400 [2025-12-19 | 31d] (SPY ~638.3) Edge:+2.9%
2025-11-18 12:29:22,SPX,2025-12-19,6550.0,PUT,2.0%,-0.54,[green]★ GOLDEN PUT (SOLD):[/] $6550 [2025-12-19 | 31d] (SPY ~653.3) Edge:+2.0%
2025-11-18 12:29:22,SPX,2025-12-19,6830.0,PUT,2.9%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6830 [2025-12-19 | 31d] (SPY ~681.3) Edge:+2.9%
2025-11-18 12:29:22,SPX,2025-11-18,6665.0,PUT,8.5%,-0.18,[green]★ GOLDEN PUT (SOLD):[/] $6665 [2025-11-18 | 0d] (SPY ~664.8) Edge:+8.5%
2025-11-18 12:29:22,SPX,2025-11-21,6650.0,CALL,2.0%,0.38,[green]★ GOLDEN CALL (BOT):[/] $6650 [2025-11-21 | 3d] (SPY ~663.3) Edge:+2.0%
2025-11-18 12:29:22,SPX,2025-12-31,6550.0,PUT,2.4%,-0.56,[green]★ GOLDEN PUT (SOLD):[/] $6550 [2025-12-31 | 43d] (SPY ~653.3) Edge:+2.4%
2025-11-18 12:29:22,SPX,2025-11-19,6550.0,PUT,2.2%,-0.20,[green]★ GOLDEN PUT (SOLD):[/] $6550 [2025-11-19 | 1d] (SPY ~653.3) Edge:+2.2%
2025-11-18 12:30:23,SPX,2025-12-19,6600.0,CALL,3.0%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $6600 [2025-12-19 | 31d] (SPY ~658.3) Edge:+3.0%
2025-11-18 12:30:23,SPX,2025-12-19,6000.0,PUT,4.0%,0.73,[red]★ GOLDEN PUT (BOT):[/] $6000 [2025-12-19 | 31d] (SPY ~598.3) Edge:+4.0%
2025-11-18 12:30:23,SPX,2025-12-19,6200.0,PUT,3.6%,0.60,[red]★ GOLDEN PUT (BOT):[/] $6200 [2025-12-19 | 31d] (SPY ~618.3) Edge:+3.6%
2025-11-18 12:30:23,SPX,2025-11-28,6550.0,PUT,2.3%,0.63,[red]★ GOLDEN PUT (BOT):[/] $6550 [2025-11-28 | 10d] (SPY ~653.3) Edge:+2.3%
2025-11-18 12:30:23,SPX,2025-12-31,6950.0,CALL,2.2%,-0.94,[red]★ GOLDEN CALL (SOLD):[/] $6950 [2025-12-31 | 43d] (SPY ~693.3) Edge:+2.2%
2025-11-18 12:31:26,SPX,2025-11-21,6800.0,PUT,4.4%,-0.52,[green]★ GOLDEN PUT (SOLD):[/] $6800 [2025-11-21 | 3d] (SPY ~678.3) Edge:+4.4%
2025-11-18 12:38:41,SPX,2025-12-19,6610.0,CALL,2.1%,0.63,[green]★ GOLDEN CALL (BOT):[/] $6610 [2025-12-19 | 31d] (SPY ~659.4) Edge:+2.1%
2025-11-18 12:47:03,SPX,2025-11-18,6675.0,PUT,4.7%,0.15,[red]★ GOLDEN PUT (BOT):[/] $6675 [2025-11-18 | 0d] (SPY ~665.9) Edge:+4.7%
2025-11-18 12:47:03,SPX,2025-11-26,6540.0,PUT,-2.6%,-0.70,[green]★ GOLDEN PUT (SOLD):[/] $6540 [2025-11-26 | 8d] (SPY ~652.4) Edge:-2.6%
2025-11-18 12:51:16,SPX,2025-11-26,6640.0,PUT,9.1%,-0.18,[green]★ GOLDEN PUT (SOLD):[/] $6640 [2025-11-26 | 8d] (SPY ~662.5) Edge:+9.1%
2025-11-18 12:57:33,SPX,2025-12-19,6850.0,CALL,2.2%,-0.54,[red]★ GOLDEN CALL (SOLD):[/] $6850 [2025-12-19 | 31d] (SPY ~683.4) Edge:+2.2%
2025-11-18 13:00:40,SPX,2025-12-19,6950.0,PUT,2.1%,-0.99,[green]★ GOLDEN PUT (SOLD):[/] $6950 [2025-12-19 | 31d] (SPY ~693.4) Edge:+2.1%
2025-11-18 13:02:46,SPX,2025-11-28,6600.0,CALL,4.6%,0.49,[green]★ GOLDEN CALL (BOT):[/] $6600 [2025-11-28 | 10d] (SPY ~657.8) Edge:+4.6%
2025-11-18 13:09:02,SPX,2025-12-31,6700.0,CALL,2.1%,-0.80,[red]★ GOLDEN CALL (SOLD):[/] $6700 [2025-12-31 | 43d] (SPY ~667.9) Edge:+2.1%
2025-11-18 13:12:09,SPX,2025-11-19,6620.0,CALL,13.2%,0.16,[green]★ GOLDEN CALL (BOT):[/] $6620 [2025-11-19 | 1d] (SPY ~660.0) Edge:+13.2%
2025-11-19 06:20:02,SPX,2025-12-19,7000.0,PUT,5.3%,0.73,[red]★ GOLDEN PUT (BOT):[/] $7000 [2025-12-19 | 30d] (SPY ~697.0) Edge:+5.3%
2025-11-19 06:20:02,SPX,2025-12-19,6600.0,CALL,4.7%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $6600 [2025-12-19 | 30d] (SPY ~657.0) Edge:+4.7%
2025-11-19 06:20:02,SPX,2025-12-19,6850.0,CALL,5.2%,-0.55,[red]★ GOLDEN CALL (SOLD):[/] $6850 [2025-12-19 | 30d] (SPY ~682.0) Edge:+5.2%
2025-11-19 06:20:02,SPX,2025-12-19,6525.0,PUT,8.6%,0.73,[red]★ GOLDEN PUT (BOT):[/] $6525 [2025-12-19 | 30d] (SPY ~649.5) Edge:+8.6%
2025-11-19 06:20:02,SPX,2025-12-19,6510.0,PUT,12.0%,-0.93,[green]★ GOLDEN PUT (SOLD):[/] $6510 [2025-12-19 | 30d] (SPY ~648.0) Edge:+12.0%
2025-11-19 06:20:02,SPX,2025-12-19,6655.0,PUT,5.3%,-0.52,[green]★ GOLDEN PUT (SOLD):[/] $6655 [2025-12-19 | 30d] (SPY ~662.5) Edge:+5.3%
2025-11-19 06:20:02,SPX,2025-12-19,6100.0,PUT,2.3%,0.66,[red]★ GOLDEN PUT (BOT):[/] $6100 [2025-12-19 | 30d] (SPY ~607.0) Edge:+2.3%
2025-11-19 06:20:02,SPX,2025-12-19,6830.0,PUT,4.7%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6830 [2025-12-19 | 30d] (SPY ~680.0) Edge:+4.7%
2025-11-19 06:20:02,SPX,2025-12-19,6685.0,PUT,10.6%,-0.75,[green]★ GOLDEN PUT (SOLD):[/] $6685 [2025-12-19 | 30d] (SPY ~665.5) Edge:+10.6%
2025-11-19 06:20:02,SPX,2025-12-19,6765.0,PUT,2.8%,-0.80,[green]★ GOLDEN PUT (SOLD):[/] $6765 [2025-12-19 | 30d] (SPY ~673.5) Edge:+2.8%
2025-11-19 06:20:02,SPX,2025-11-28,6600.0,CALL,4.1%,0.49,[green]★ GOLDEN CALL (BOT):[/] $6600 [2025-11-28 | 9d] (SPY ~657.0) Edge:+4.1%
2025-11-19 06:20:02,SPX,2025-12-31,5800.0,CALL,3.0%,1.00,[green]★ GOLDEN CALL (BOT):[/] $5800 [2025-12-31 | 42d] (SPY ~577.0) Edge:+3.0%
2025-11-19 06:20:02,SPX,2025-11-28,6375.0,CALL,-2.0%,1.00,[green]★ GOLDEN CALL (BOT):[/] $6375 [2025-11-28 | 9d] (SPY ~634.5) Edge:-2.0%
2025-11-19 06:20:02,SPX,2025-12-31,6000.0,CALL,3.4%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6000 [2025-12-31 | 42d] (SPY ~597.0) Edge:+3.4%
2025-11-19 06:20:02,SPX,2025-12-10,6825.0,PUT,8.3%,1.00,[red]★ GOLDEN PUT (BOT):[/] $6825 [2025-12-10 | 21d] (SPY ~679.5) Edge:+8.3%
2025-11-19 06:20:02,SPX,2025-12-31,6700.0,CALL,2.9%,-0.80,[red]★ GOLDEN CALL (SOLD):[/] $6700 [2025-12-31 | 42d] (SPY ~667.0) Edge:+2.9%
2025-11-19 06:20:02,SPX,2025-12-17,6600.0,PUT,8.0%,0.90,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-12-17 | 28d] (SPY ~657.0) Edge:+8.0%
2025-11-19 06:20:02,SPX,2025-11-25,6600.0,CALL,2.2%,-0.56,[red]★ GOLDEN CALL (SOLD):[/] $6600 [2025-11-25 | 6d] (SPY ~657.0) Edge:+2.2%
2025-11-19 06:20:02,SPX,2025-11-25,6795.0,PUT,11.3%,-0.83,[green]★ GOLDEN PUT (SOLD):[/] $6795 [2025-11-25 | 6d] (SPY ~676.5) Edge:+11.3%
2025-11-19 06:20:02,SPX,2025-12-31,6300.0,CALL,4.7%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $6300 [2025-12-31 | 42d] (SPY ~627.0) Edge:+4.7%
2025-11-19 06:20:02,SPX,2025-12-08,5500.0,PUT,-12.3%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $5500 [2025-12-08 | 19d] (SPY ~547.0) Edge:-12.3%
2025-11-19 06:20:02,SPX,2025-11-28,6605.0,CALL,-7.2%,-0.57,[red]★ GOLDEN CALL (SOLD):[/] $6605 [2025-11-28 | 9d] (SPY ~657.5) Edge:-7.2%
2025-11-19 06:20:02,SPX,2025-12-19,5100.0,PUT,9.4%,0.98,[red]★ GOLDEN PUT (BOT):[/] $5100 [2025-12-19 | 30d] (SPY ~507.0) Edge:+9.4%
2025-11-19 06:20:02,SPX,2025-11-25,6770.0,PUT,13.4%,-0.96,[green]★ GOLDEN PUT (SOLD):[/] $6770 [2025-11-25 | 6d] (SPY ~674.0) Edge:+13.4%
2025-11-19 06:20:02,SPX,2025-12-19,5050.0,PUT,3.7%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5050 [2025-12-19 | 30d] (SPY ~502.0) Edge:+3.7%
2025-11-19 06:20:02,SPX,2025-11-20,6770.0,PUT,3.4%,0.92,[red]★ GOLDEN PUT (BOT):[/] $6770 [2025-11-20 | 1d] (SPY ~674.0) Edge:+3.4%
2025-11-19 06:20:02,SPX,2025-12-04,6650.0,PUT,-4.3%,-0.94,[green]★ GOLDEN PUT (SOLD):[/] $6650 [2025-12-04 | 15d] (SPY ~662.0) Edge:-4.3%
2025-11-19 06:24:38,SPX,2025-12-19,7000.0,PUT,5.6%,0.73,[red]★ GOLDEN PUT (BOT):[/] $7000 [2025-12-19 | 30d] (SPY ~697.2) Edge:+5.6%
2025-11-19 06:24:38,SPX,2025-12-19,6600.0,CALL,4.3%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $6600 [2025-12-19 | 30d] (SPY ~657.2) Edge:+4.3%
2025-11-19 06:24:38,SPX,2025-12-19,6850.0,CALL,4.4%,-0.55,[red]★ GOLDEN CALL (SOLD):[/] $6850 [2025-12-19 | 30d] (SPY ~682.2) Edge:+4.4%
2025-11-19 06:24:38,SPX,2025-12-19,6525.0,PUT,9.1%,0.73,[red]★ GOLDEN PUT (BOT):[/] $6525 [2025-12-19 | 30d] (SPY ~649.7) Edge:+9.1%
2025-11-19 06:24:38,SPX,2025-12-19,6510.0,PUT,12.5%,-0.93,[green]★ GOLDEN PUT (SOLD):[/] $6510 [2025-12-19 | 30d] (SPY ~648.2) Edge:+12.5%
2025-11-19 06:24:38,SPX,2025-12-19,6655.0,PUT,5.8%,-0.52,[green]★ GOLDEN PUT (SOLD):[/] $6655 [2025-12-19 | 30d] (SPY ~662.7) Edge:+5.8%
2025-11-19 06:24:38,SPX,2025-12-19,6100.0,PUT,2.8%,0.66,[red]★ GOLDEN PUT (BOT):[/] $6100 [2025-12-19 | 30d] (SPY ~607.2) Edge:+2.8%
2025-11-19 06:24:38,SPX,2025-12-19,6830.0,PUT,5.1%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6830 [2025-12-19 | 30d] (SPY ~680.2) Edge:+5.1%
2025-11-19 06:24:38,SPX,2025-12-19,6685.0,PUT,11.1%,-0.75,[green]★ GOLDEN PUT (SOLD):[/] $6685 [2025-12-19 | 30d] (SPY ~665.7) Edge:+11.1%
2025-11-19 06:24:38,SPX,2025-12-19,6765.0,PUT,3.2%,-0.80,[green]★ GOLDEN PUT (SOLD):[/] $6765 [2025-12-19 | 30d] (SPY ~673.7) Edge:+3.2%
2025-11-19 06:24:38,SPX,2025-11-28,6600.0,CALL,3.3%,0.49,[green]★ GOLDEN CALL (BOT):[/] $6600 [2025-11-28 | 9d] (SPY ~657.2) Edge:+3.3%
2025-11-19 06:24:38,SPX,2025-12-31,5800.0,CALL,2.8%,1.00,[green]★ GOLDEN CALL (BOT):[/] $5800 [2025-12-31 | 42d] (SPY ~577.2) Edge:+2.8%
2025-11-19 06:24:38,SPX,2025-11-28,6375.0,CALL,-2.4%,1.00,[green]★ GOLDEN CALL (BOT):[/] $6375 [2025-11-28 | 9d] (SPY ~634.7) Edge:-2.4%
2025-11-19 06:24:38,SPX,2025-12-31,6000.0,CALL,3.2%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6000 [2025-12-31 | 42d] (SPY ~597.2) Edge:+3.2%
2025-11-19 06:24:38,SPX,2025-12-10,6825.0,PUT,8.8%,1.00,[red]★ GOLDEN PUT (BOT):[/] $6825 [2025-12-10 | 21d] (SPY ~679.7) Edge:+8.8%
2025-11-19 06:24:38,SPX,2025-12-31,6700.0,CALL,2.4%,-0.80,[red]★ GOLDEN CALL (SOLD):[/] $6700 [2025-12-31 | 42d] (SPY ~667.2) Edge:+2.4%
2025-11-19 06:24:38,SPX,2025-12-17,6600.0,PUT,8.5%,0.90,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-12-17 | 28d] (SPY ~657.2) Edge:+8.5%
2025-11-19 06:24:38,SPX,2025-11-25,6600.0,CALL,1.3%,-0.56,[red]★ GOLDEN CALL (SOLD):[/] $6600 [2025-11-25 | 6d] (SPY ~657.2) Edge:+1.3%
2025-11-19 06:24:38,SPX,2025-11-25,6795.0,PUT,11.9%,-0.83,[green]★ GOLDEN PUT (SOLD):[/] $6795 [2025-11-25 | 6d] (SPY ~676.7) Edge:+11.9%
2025-11-19 06:24:38,SPX,2025-12-31,6300.0,CALL,4.4%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $6300 [2025-12-31 | 42d] (SPY ~627.2) Edge:+4.4%
2025-11-19 06:24:38,SPX,2025-12-08,5500.0,PUT,-11.6%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $5500 [2025-12-08 | 19d] (SPY ~547.2) Edge:-11.6%
2025-11-19 06:24:38,SPX,2025-11-28,6605.0,CALL,-8.0%,-0.57,[red]★ GOLDEN CALL (SOLD):[/] $6605 [2025-11-28 | 9d] (SPY ~657.7) Edge:-8.0%
2025-11-19 06:24:38,SPX,2025-12-19,5100.0,PUT,9.8%,0.98,[red]★ GOLDEN PUT (BOT):[/] $5100 [2025-12-19 | 30d] (SPY ~507.2) Edge:+9.8%
2025-11-19 06:24:38,SPX,2025-11-25,6770.0,PUT,14.1%,-0.96,[green]★ GOLDEN PUT (SOLD):[/] $6770 [2025-11-25 | 6d] (SPY ~674.2) Edge:+14.1%
2025-11-19 06:24:38,SPX,2025-12-19,5050.0,PUT,4.1%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5050 [2025-12-19 | 30d] (SPY ~502.2) Edge:+4.1%
2025-11-19 06:24:38,SPX,2025-11-20,6770.0,PUT,4.4%,0.92,[red]★ GOLDEN PUT (BOT):[/] $6770 [2025-11-20 | 1d] (SPY ~674.2) Edge:+4.4%
2025-11-19 06:24:38,SPX,2025-12-04,6650.0,PUT,-3.6%,-0.94,[green]★ GOLDEN PUT (SOLD):[/] $6650 [2025-12-04 | 15d] (SPY ~662.2) Edge:-3.6%
2025-11-19 06:29:47,SPX,2025-12-31,6550.0,PUT,3.9%,-0.55,[green]★ GOLDEN PUT (SOLD):[/] $6550 [2025-12-31 | 42d] (SPY ~653.2) Edge:+3.9%
2025-11-19 06:29:47,SPX,2025-11-19,6585.0,CALL,3.4%,-0.24,[red]★ GOLDEN CALL (SOLD):[/] $6585 [2025-11-19 | 0d] (SPY ~656.7) Edge:+3.4%
2025-11-19 06:30:50,SPX,2025-12-19,6700.0,CALL,3.2%,1.00,[green]★ GOLDEN CALL (BOT):[/] $6700 [2025-12-19 | 30d] (SPY ~668.3) Edge:+3.2%
2025-11-19 06:30:50,SPX,2025-12-19,6560.0,PUT,2.2%,1.00,[red]★ GOLDEN PUT (BOT):[/] $6560 [2025-12-19 | 30d] (SPY ~654.3) Edge:+2.2%
2025-11-19 06:30:50,SPX,2025-12-19,5300.0,PUT,9.1%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5300 [2025-12-19 | 30d] (SPY ~528.3) Edge:+9.1%
2025-11-19 06:30:50,SPX,2025-12-19,5250.0,PUT,4.2%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5250 [2025-12-19 | 30d] (SPY ~523.3) Edge:+4.2%
2025-11-19 06:30:50,SPX,2025-12-19,4900.0,PUT,23.1%,1.00,[red]★ GOLDEN PUT (BOT):[/] $4900 [2025-12-19 | 30d] (SPY ~488.3) Edge:+23.1%
2025-11-19 06:30:50,SPX,2025-12-19,4950.0,PUT,15.0%,0.92,[red]★ GOLDEN PUT (BOT):[/] $4950 [2025-12-19 | 30d] (SPY ~493.3) Edge:+15.0%
2025-11-19 06:30:50,SPX,2025-12-19,2900.0,PUT,-50.0%,1.00,[red]★ GOLDEN PUT (BOT):[/] $2900 [2025-12-19 | 30d] (SPY ~288.3) Edge:-50.0%
2025-11-19 06:30:50,SPX,2025-12-19,7500.0,CALL,48.5%,1.00,[green]★ GOLDEN CALL (BOT):[/] $7500 [2025-12-19 | 30d] (SPY ~748.3) Edge:+48.5%
2025-11-19 06:32:00,SPX,2025-12-19,5325.0,PUT,5.9%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5325 [2025-12-19 | 30d] (SPY ~530.8) Edge:+5.9%
2025-11-19 06:32:00,SPX,2025-12-19,5375.0,PUT,5.2%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5375 [2025-12-19 | 30d] (SPY ~535.8) Edge:+5.2%
2025-11-19 06:32:00,SPX,2025-12-19,5350.0,PUT,5.1%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5350 [2025-12-19 | 30d] (SPY ~533.3) Edge:+5.1%
2025-11-19 06:32:00,SPX,2025-12-19,5200.0,PUT,3.3%,0.96,[red]★ GOLDEN PUT (BOT):[/] $5200 [2025-12-19 | 30d] (SPY ~518.3) Edge:+3.3%
2025-11-19 06:32:00,SPX,2025-12-19,5275.0,PUT,7.3%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5275 [2025-12-19 | 30d] (SPY ~525.8) Edge:+7.3%
2025-11-19 06:32:00,SPX,2025-12-19,5225.0,PUT,2.8%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5225 [2025-12-19 | 30d] (SPY ~520.8) Edge:+2.8%
2025-11-19 06:32:00,SPX,2025-12-19,5400.0,PUT,6.0%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5400 [2025-12-19 | 30d] (SPY ~538.3) Edge:+6.0%
2025-11-19 06:32:00,SPX,2025-12-19,5025.0,PUT,3.7%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5025 [2025-12-19 | 30d] (SPY ~500.8) Edge:+3.7%
2025-11-19 06:32:00,SPX,2025-12-19,5075.0,PUT,3.3%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5075 [2025-12-19 | 30d] (SPY ~505.8) Edge:+3.3%
2025-11-19 06:32:00,SPX,2025-12-19,5150.0,PUT,6.9%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5150 [2025-12-19 | 30d] (SPY ~513.3) Edge:+6.9%
2025-11-19 06:32:00,SPX,2025-12-19,5125.0,PUT,3.3%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5125 [2025-12-19 | 30d] (SPY ~510.8) Edge:+3.3%
2025-11-19 06:32:00,SPX,2025-12-19,5500.0,PUT,4.2%,1.00,[red]★ GOLDEN PUT (BOT):[/] $5500 [2025-12-19 | 30d] (SPY ~548.3) Edge:+4.2%
2025-11-19 06:32:00,SPX,2025-12-19,4300.0,PUT,2.5%,1.00,[red]★ GOLDEN PUT (BOT):[/] $4300 [2025-12-19 | 30d] (SPY ~428.3) Edge:+2.5%
2025-11-19 06:32:00,SPX,2025-11-21,6350.0,PUT,26.6%,0.61,[red]★ GOLDEN PUT (BOT):[/] $6350 [2025-11-21 | 2d] (SPY ~633.3) Edge:+26.6%
2025-11-19 06:32:00,SPX,2025-12-19,4100.0,PUT,3.2%,1.00,[red]★ GOLDEN PUT (BOT):[/] $4100 [2025-12-19 | 30d] (SPY ~408.3) Edge:+3.2%
2025-11-19 06:32:00,SPX,2025-12-19,4050.0,PUT,3.5%,1.00,[red]★ GOLDEN PUT (BOT):[/] $4050 [2025-12-19 | 30d] (SPY ~403.3) Edge:+3.5%
2025-11-19 06:32:00,SPX,2025-11-21,6300.0,PUT,24.1%,0.73,[red]★ GOLDEN PUT (BOT):[/] $6300 [2025-11-21 | 2d] (SPY ~628.3) Edge:+24.1%
2025-11-19 06:32:00,SPX,2025-11-21,6250.0,PUT,24.9%,0.59,[red]★ GOLDEN PUT (BOT):[/] $6250 [2025-11-21 | 2d] (SPY ~623.3) Edge:+24.9%
2025-11-19 06:32:00,SPX,2025-11-21,6200.0,PUT,25.2%,0.96,[red]★ GOLDEN PUT (BOT):[/] $6200 [2025-11-21 | 2d] (SPY ~618.3) Edge:+25.2%
2025-11-19 06:32:00,SPX,2025-11-21,6150.0,PUT,18.7%,0.75,[red]★ GOLDEN PUT (BOT):[/] $6150 [2025-11-21 | 2d] (SPY ~613.3) Edge:+18.7%
2025-11-19 06:32:00,SPX,2025-11-25,6620.0,CALL,-0.7%,1.00,[green]★ GOLDEN CALL (BOT):[/] $6620 [2025-11-25 | 6d] (SPY ~660.3) Edge:-0.7%
2025-11-19 06:32:00,SPX,2025-11-20,6210.0,PUT,-6.0%,-0.84,[green]★ GOLDEN PUT (SOLD):[/] $6210 [2025-11-20 | 1d] (SPY ~619.3) Edge:-6.0%
2025-11-19 06:32:00,SPX,2025-11-20,6275.0,PUT,23.0%,-0.82,[green]★ GOLDEN PUT (SOLD):[/] $6275 [2025-11-20 | 1d] (SPY ~625.8) Edge:+23.0%
2025-11-19 06:32:00,SPX,2025-11-19,6720.0,CALL,6.0%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $6720 [2025-11-19 | 0d] (SPY ~670.3) Edge:+6.0%
2025-11-19 06:32:00,SPX,2025-11-19,6715.0,CALL,12.2%,-0.52,[red]★ GOLDEN CALL (SOLD):[/] $6715 [2025-11-19 | 0d] (SPY ~669.8) Edge:+12.2%
2025-11-19 06:32:00,SPX,2025-11-20,6875.0,CALL,21.5%,-0.85,[red]★ GOLDEN CALL (SOLD):[/] $6875 [2025-11-20 | 1d] (SPY ~685.8) Edge:+21.5%
2025-11-19 06:32:56,SPX,2025-11-20,6325.0,PUT,-3.8%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6325 [2025-11-20 | 1d] (SPY ~630.9) Edge:-3.8%
2025-11-19 06:32:56,SPX,2025-11-20,6225.0,PUT,19.8%,-0.98,[green]★ GOLDEN PUT (SOLD):[/] $6225 [2025-11-20 | 1d] (SPY ~620.9) Edge:+19.8%
2025-11-19 06:32:56,SPX,2025-11-20,6870.0,CALL,16.8%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $6870 [2025-11-20 | 1d] (SPY ~685.4) Edge:+16.8%
2025-11-19 06:32:56,SPX,2025-11-20,6940.0,CALL,0.0%,0.80,[green]★ GOLDEN CALL (BOT):[/] $6940 [2025-11-20 | 1d] (SPY ~692.4) Edge:+0.0%
2025-11-19 06:32:56,SPX,2025-12-01,7000.0,CALL,9.5%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $7000 [2025-12-01 | 12d] (SPY ~698.4) Edge:+9.5%
2025-11-19 06:32:56,SPX,2025-11-21,6880.0,CALL,4.9%,0.84,[green]★ GOLDEN CALL (BOT):[/] $6880 [2025-11-21 | 2d] (SPY ~686.4) Edge:+4.9%
2025-11-19 06:32:56,SPX,2025-11-19,6730.0,CALL,21.5%,-0.52,[red]★ GOLDEN CALL (SOLD):[/] $6730 [2025-11-19 | 0d] (SPY ~671.4) Edge:+21.5%
2025-11-19 06:33:59,SPX,2025-12-19,6165.0,PUT,5.3%,0.93,[red]★ GOLDEN PUT (BOT):[/] $6165 [2025-12-19 | 30d] (SPY ~614.8) Edge:+5.3%
2025-11-19 06:33:59,SPX,2025-12-19,6975.0,CALL,7.1%,-0.58,[red]★ GOLDEN CALL (SOLD):[/] $6975 [2025-12-19 | 30d] (SPY ~695.8) Edge:+7.1%
2025-11-19 06:33:59,SPX,2025-12-19,5175.0,PUT,2.1%,0.96,[red]★ GOLDEN PUT (BOT):[/] $5175 [2025-12-19 | 30d] (SPY ~515.8) Edge:+2.1%
2025-11-19 06:33:59,SPX,2025-12-19,4975.0,PUT,6.3%,1.00,[red]★ GOLDEN PUT (BOT):[/] $4975 [2025-12-19 | 30d] (SPY ~495.8) Edge:+6.3%
2025-11-19 06:33:59,SPX,2025-11-28,6300.0,PUT,3.7%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6300 [2025-11-28 | 9d] (SPY ~628.3) Edge:+3.7%
2025-11-19 06:33:59,SPX,2025-11-19,6535.0,PUT,16.9%,-0.65,[green]★ GOLDEN PUT (SOLD):[/] $6535 [2025-11-19 | 0d] (SPY ~651.8) Edge:+16.9%
2025-11-19 06:33:59,SPX,2025-11-21,5990.0,PUT,15.1%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $5990 [2025-11-21 | 2d] (SPY ~597.3) Edge:+15.1%
2025-11-19 06:35:10,SPX,2025-12-19,6750.0,CALL,2.4%,-0.64,[red]★ GOLDEN CALL (SOLD):[/] $6750 [2025-12-19 | 30d] (SPY ~673.4) Edge:+2.4%
2025-11-19 06:35:10,SPX,2025-12-19,6200.0,PUT,3.0%,1.00,[red]★ GOLDEN PUT (BOT):[/] $6200 [2025-12-19 | 30d] (SPY ~618.4) Edge:+3.0%
2025-11-19 06:35:10,SPX,2025-11-19,6710.0,CALL,-643.0%,-0.66,[red]★ GOLDEN CALL (SOLD):[/] $6710 [2025-11-19 | 0d] (SPY ~669.4) Edge:-643.0%
2025-11-19 06:36:05,SPX,2025-11-19,6690.0,CALL,8.4%,-0.66,[red]★ GOLDEN CALL (SOLD):[/] $6690 [2025-11-19 | 0d] (SPY ~667.2) Edge:+8.4%
2025-11-19 06:36:05,SPX,2025-11-19,6525.0,PUT,-0.5%,0.55,[red]★ GOLDEN PUT (BOT):[/] $6525 [2025-11-19 | 0d] (SPY ~650.7) Edge:-0.5%
2025-11-19 06:36:05,SPX,2025-12-01,6900.0,CALL,8.6%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6900 [2025-12-01 | 12d] (SPY ~688.2) Edge:+8.6%
2025-11-19 06:36:05,SPX,2025-11-19,6705.0,CALL,9.0%,-0.28,[red]★ GOLDEN CALL (SOLD):[/] $6705 [2025-11-19 | 0d] (SPY ~668.7) Edge:+9.0%
2025-11-19 06:38:11,SPX,2025-12-19,5600.0,PUT,7.8%,0.78,[red]★ GOLDEN PUT (BOT):[/] $5600 [2025-12-19 | 30d] (SPY ~558.3) Edge:+7.8%
2025-11-19 06:40:15,SPX,2025-11-21,5995.0,PUT,11.5%,-0.89,[green]★ GOLDEN PUT (SOLD):[/] $5995 [2025-11-21 | 2d] (SPY ~597.7) Edge:+11.5%
2025-11-19 06:41:18,SPX,2025-11-21,6455.0,PUT,18.3%,0.95,[red]★ GOLDEN PUT (BOT):[/] $6455 [2025-11-21 | 2d] (SPY ~643.9) Edge:+18.3%
